digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Sinusoidal transporters concentrate drugs into the hepatocyte,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X uptake,drug,,,,,,,,,,OATP1B1 and OATP1B3 mediate sinusoidal uptake of many anions including statins,minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,the NADPH-P450 reductase electron relay is intracellular and is summarised here rather than given separate rows,Cytochrome P450 enzymes add or expose reactive functional groups,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,xenobiotic,,,oxidised metabolite,,,,,,,phase I cytochrome P450 oxidation; CYP3A4 handles roughly half of marketed drugs,minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Nuclear receptor ligands induce P450 expression and accelerate clearance,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,pregnane X receptor ligand,,,increases,X conversion to Y,xenobiotic,,,oxidised metabolite,,,,,,,"rifampicin, carbamazepine and St John wort induce CYP3A4 over days",hours-days,intra-organ,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Glucuronidation raises water solubility for biliary and renal excretion,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,metabolite,,,glucuronide conjugate,,,,,,,UGT-mediated; the same enzyme family that conjugates bilirubin,minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,"Sulfation provides a parallel, readily saturated conjugation route",cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,metabolite,,,sulfate conjugate,,,,,,,"SULT-mediated using PAPS; saturable at high substrate load, as with paracetamol",minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Glutathione conjugation neutralises reactive electrophiles,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,electrophilic metabolite,,,glutathione conjugate,,,,,,,GST-mediated; glutathione depletion below about 30% of normal is the threshold for paracetamol hepatotoxicity,minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Canalicular efflux pumps clear conjugated drug into bile,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,conjugated xenobiotic,,,,,,,,,,MRP2 and P-glycoprotein export conjugates into bile,minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Intestinal P450 activity is a significant component of first-pass metabolism,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X conversion to Y,drug,,,oxidised metabolite,,,,,,,"intestinal CYP3A4 contributes substantially to first-pass loss, which is why grapefruit juice raises exposure",minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,biotransformation and excretion,xenobiotic transport,GO:0042908,,,,,,,,,,,,,,Apical efflux transporters oppose intestinal drug absorption,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X secretion,xenobiotic,,,,,,,,,,"P-glycoprotein returns absorbed drug to the lumen, limiting oral bioavailability",minutes-hours,,intra-organ,plasma drug concentration,,,alanine aminotransferase,,,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,biliary excretion,,,renal excretion,,,gut microbiota,,,drug-drug interaction,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,28,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,ethanol metabolism,ethanol metabolic process,GO:0006067,oxidation to acetate,,,,,,,,,,,,,,,"the NADH generated shifts hepatic redox state, favouring lactate over pyruvate and fat over its oxidation",Alcohol dehydrogenase oxidises ethanol to acetaldehyde,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,ethanol,,,acetaldehyde,,,,,,,alcohol dehydrogenase handles ~80% at usual intakes; elimination is near zero-order at 15-20 mg/dL/h,minutes-hours,,intra-organ,blood ethanol,Ethanol [Mass/volume] in Blood,LOINC:5640-8,alanine aminotransferase,,,gamma glutamyl transferase,,,,,,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,hepatic lipid metabolism,lipid metabolic process,GO:0006629,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,ethanol metabolism,ethanol metabolic process,GO:0006067,oxidation to acetate,,,,,,,,,,,,,,,,Sustained intake induces the microsomal ethanol oxidising system,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,chronic ethanol intake,,,increases,X conversion to Y,ethanol,,,acetaldehyde,,,,,,,CYP2E1 induction adds a second route accounting for up to 20% at high intake and generating oxidative stress,days,systemic,intra-organ,blood ethanol,Ethanol [Mass/volume] in Blood,LOINC:5640-8,alanine aminotransferase,,,gamma glutamyl transferase,,,,,,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,hepatic lipid metabolism,lipid metabolic process,GO:0006629,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,ethanol metabolism,ethanol metabolic process,GO:0006067,oxidation to acetate,,,,,,,,,,,,,,,,Aldehyde dehydrogenase clears toxic acetaldehyde to acetate,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,acetaldehyde,,,acetate,,,,,,,mitochondrial ALDH2; the inactive variant common in East Asian populations causes the flushing reaction,minutes-hours,,intra-organ,blood ethanol,Ethanol [Mass/volume] in Blood,LOINC:5640-8,alanine aminotransferase,,,gamma glutamyl transferase,,,,,,xenobiotic metabolism,xenobiotic metabolic process,GO:0006805,hepatic lipid metabolism,lipid metabolic process,GO:0006629,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,Gastric P/D1 cells release ghrelin into the circulation,cell,gastric fundus,fundus of stomach,UBERON:0001160,P/D1 cell,P/D1 enteroendocrine cell,CL:0002268,,,,does,X secretion,ghrelin,,,,,,,,,"[520, 700]",units = pg/mL; the only known circulating orexigenic gut hormone,minutes,,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,Ghrelin peaks before anticipated meals and is suppressed by feeding,cell,gastric fundus,fundus of stomach,UBERON:0001160,P/D1 cell,P/D1 enteroendocrine cell,CL:0002268,fasted status,,,increases,X secretion,ghrelin,,,,,,,,,,rises preprandially and falls within an hour of eating,minutes-hours,systemic,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,Distal gut L cells release GLP-1 in response to luminal nutrients,cell,ileum,ileum,UBERON:0002116,L cell,type L enteroendocrine cell,CL:0002279,,,,does,X secretion,glucagon-like peptide 1,,,,,,,,,"[1.5, 5.1]",units = pmol/L; an incretin that also slows gastric emptying and promotes satiety,minutes,,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,Nutrient delivery to the distal small bowel triggers GLP-1 release,cell,ileum,ileum,UBERON:0002116,L cell,type L enteroendocrine cell,CL:0002279,luminal nutrients,,,increases,X secretion,glucagon-like peptide 1,,,,,,,,,,,minutes,intra-organ,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,"L cells co-release peptide YY, a sustained satiety signal",cell,ileum,ileum,UBERON:0002116,L cell,type L enteroendocrine cell,CL:0002279,,,,does,X secretion,peptide YY,,,,,,,,,,co-secreted with GLP-1; mediates the ileal brake on proximal motility and secretion,minutes,,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,,Unabsorbed fat reaching the ileum drives peptide YY release,cell,ileum,ileum,UBERON:0002116,L cell,type L enteroendocrine cell,CL:0002279,luminal fat,,,increases,X secretion,peptide YY,,,,,,,,,,,minutes-hours,intra-organ,circulatory,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,appetite regulation,regulation of appetite,GO:0032098,hunger and satiety signalling,regulation of feeding behavior,GO:0060259,gut-derived appetite signals,,,,,,,,,,,,,,,satiation ends a meal; satiety governs the interval to the next one,Postprandial gut hormone signalling shifts the organism to a satiated state,organism,intestine,intestine,UBERON:0000160,digestive system,,,cholecystokinin,,,increases,transition to X,satiated status,,,,,,,,,,CCK acts largely on vagal afferents to terminate the meal,minutes,circulatory,systemic,plasma ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,LOINC:76474-6,serum leptin,Leptin [Mass/volume] in Serum or Plasma,LOINC:21365-2,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,body mass index,,,hypothalamic arcuate nucleus,,,vagal parasympathetic input,,,adipose signalling,,,insulin production,insulin secretion,GO:0030073,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,24,,,,,,,,,,,,,,,,,,,,,,,
